sentiment,id,user,text
Positive,2071244821,MusicSavesLives,@Cimental We are working on getting them posted ASAP. Drives run until the week of Warped Tour so you still have time 
Positive,1880004104,Rudhir,cant work.... 
Negative,1556135779,Itweetedyrmom,Time to go to Don's. Ugh. I feel like shit though 
Positive,1833578929,krispycrunchx3,@rockinnrobynn no haha there probably will already be a big group of people waiting 
Negative,2301536737,dancepartyy,wow. i am starving. still at work 
Negative,2199238775,itisgolf,@teammxjacobb i cant get on gs.. Im on my ipod. 
Negative,1685322151,julesyjules23,Almost 8am.. Just about to sleep! Fucking stomach ache 
Negative,2252692151,novemberxK,So i have to pee and the next rest area is fifty miles away 
Positive,2190007483,dphourigan,"@niccagrant yeah, I have read that. one of the few phenomenological readings that I understood straight away! "
Positive,1792843321,CandiceKei,@DavidArchie aww yayy!  your brother &amp; cousin are doing a chat with us &amp; singing! lol 
Negative,1981336411,nickmunchies,Headache 
Negative,1957174335,MandyKitKat,OUCH! my earphones just shocked me 
Positive,1971132613,Caitlin_Dunn,goin to see up today 
Negative,1970249983,alyssanoell,soooo tireddddd work in like 8 hours 
Positive,2000938286,vangeest,@hrheingold: thank you for your present! appreciate it 
Negative,2069890791,yogadork,oh no.. here come the aches 
Negative,1564544426,hiBobby,@Bhawna_Sharma  Hmmm i am still busy.... 
Negative,2193343655,cgstory,Getting packed to fly home tonight.   Will miss having a good time with the 2 boys.   Been a great two weeks!
Negative,1962851746,Wiebster,Just had some babi pangang. Now off to friends. Tomorrow it's working time again 
Negative,2043918700,LeaLeaE,i have a sore arm 
Negative,1677953256,tessadeleon,"bye, Chuck. "
Positive,2186697413,gregwoodhouse,"@md_phd Okay, they're officially blamed.  I'm one of those oddball types that still has DSL for Internet access."
Negative,2182928046,Acererak,"@Shitfuckdamn *hug* welcome to real life, mamut.  "
Positive,1983776585,StephanieMarcus,Testing out lawn chairs in walmart 
Negative,1694119645,sushaaaay,i'm craving visiting dubai 
Positive,1822611228,TheCoconutKid,"So happy I got to see @mshillywood and my loves tonight!  Kiss Concert tomorrow, woot! "
Negative,2250136060,Frau_B,has a stomach ache. I love being a woman. Except for this bit 
Positive,2014970358,Kanaweira,@al_ice 
Negative,2006290633,wonderstee,"My left shoulder is STILL bothering me  Folks, remember to put suncream on!"
Negative,1795265127,maskedcrusader,just got an email from one of the orgs who'll supply data for my app. they said they won't be sending us data. my project might be dying. 
Positive,1985183985,_BitchPlease,Target then cerritos mall 
Negative,2218878842,sasilk,@Illdrinn Not your day today is it? 
Negative,1962413003,clarencekoh,oh no. opera 10 is not google friendly  *weeps*
Negative,1677030068,katiecharlotte5,so sad about danny gans 
Positive,2057889514,zacherysilas,"@heartoflife4you abso-fuckn-lutelyyyy !!  , i think, with alex and brent "
Negative,2174702341,unntouchedd,joey &amp; shem suck  they made me feel stupid.
Positive,2061508846,xCAROxx,only holding on. by. eyes set to kill. listen. love. eat. and love. 
Negative,2261262752,MaddyFdez,"Wow! JB concert seem amazing! I &quot;really bad want&quot; 2 go  it seem incredible, unbelievable... Someone please take me 2 a concert :O"
Positive,1824371838,ofork,@yonderboy Of course there is plenty of good things  We recently updated a number of plans so its probably worth a look.
Positive,1880422425,maxinelu,"today didnt twit anything, so come to say &quot;HELLO&quot; to everyone before i go to sleep "
Positive,1558289859,NatashaLouissa,"I'm revising for my exams, and drinking my own body weight in coffee  x"
Negative,2184647366,calguy1000,/me has to skip high school reunion 
Negative,2236843450,kawtreenah,i just hate it when you pour a bowl of cereal and then you open the fridge to find out youre out of milk...and i dont eat dry cereal 
Positive,2181875350,LusciousLather,Welcome and hello to all my new followers!  
Negative,2216271859,caitlinrox1234,"home from school, sick again "
Negative,2061563172,Kri77er,Headache 
Negative,2267252499,luxiejane,@diegosuarez megan fox walked right past this chubby english kid that was offering her a rose  i saw it on perezhilton.com. i felt bad.
Negative,2174656231,faithinlovee,hate trigonometry.. I'm reviewing my notes and simply CAN NOT understand what I did before  imma fail my exam!
Positive,1992558643,allisonmarieee,sitting in latin 3. listening to a rocket to the moon 
Negative,2199239082,omgitsashton,Not to sound like an endless whiner but OMG I still feel sick. 
Negative,2009600847,RockbandGurl,Hey World! umm.. I dont know how to add pictures.  Can anybody tell me how??
Positive,2062824531,Lemuran,"@starlightwriter I like very complicated technical forms, that I trick them out.  "
Negative,2014282222,aeori,Hmmm... bf's kinda angry face  eh well it's the games fault not mine XD
Negative,2211351956,adinardi,The worst part about traveling? Packing. 
Positive,1684929016,naindra84,@odayski Finally watched Tay's performance! Nobody matched his joy and enthusiasm while performing...  He looked pretty dang HOT too!
Negative,1997636228,luizamayumi,"@Dannymcfly Danny! I miss you,please come back to Rio.. "
Negative,2230105113,Courter_,My sister has H1N1 - she doesn't look good all pitiful and sick 
Positive,1556466312,pearlbones,@davefmv well we are sleeping  have fun!!!
Negative,1978808982,PinkToastE,Pank wants to know but there are sad fam fam 
Positive,2070328020,LiWoo,good luck @ethreeezy and all the other lsat kids 
Negative,2054362563,iro_ny,@hynavian ;) I wanna go green but the weather is too hott for me to handle 
Negative,2214022788,FluffyCheeks,waiting for hubby 2 get home. He's stuck in traffic 
Positive,2055321810,Tracey_Mac,@YoungQ  Shout out to ''The F.A.F GIRLS'' in the UK baby!!!!!  xxxx
Negative,2255520096,AdamasityBarbie,@WhitneyLaShee where and why didn't u tell me???  who will I go to open mic with now??? (KILL YO SELF) &lt;&lt; priceless lmao
Negative,2260496662,MrMikeD09,Wants another strawberry dacquiri but no refills tho 
Positive,1992625047,jennyGPA,Voted for David as MrTwitterUniverse! did you all? You can vote every 20 mins. He is makin a climb... 
Positive,2065300437,Kissyfur85,@RonaGal You too! Next Sunday will be a whole basket of peaches! 
Positive,1833608370,deniseology,it'd be nice if it was on PS3  and.. it reminds of me the grudge http://bit.ly/tGhEZ  lol..
Negative,1558140275,natarilovesyou,"@Maso210 well, i want to come in late June, but i've heard that you might be in Portsmouth already  Is it true???"
Negative,2054120935,DeanWilliam,@R33S Yes yes they did! I was the only one to have alcohol with breakfast. They judged me! 
Positive,1972880590,koreelove,going to get a massage today 
Negative,2001891093,heathfries,i miss my baby       but i get to see him tomorrow (well today!)  yay
Negative,1558341748,AngelicaCurves,@TheLink305 wish I was ther 
Negative,2222316353,Mrs_Baker,Damn....I feel like shit. Ugh.  
Negative,2199659424,cutthroatpixie, #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH #IMISSCATH
Positive,1961507788,cheewei23,Got done with the first interview  Went well so hopefully I go in for number 2!
Positive,2184673630,Sidragon1,"Moving into new offices, building cage for the wild computers....going to have to find something fun to feed them "
Positive,1469984888,urservice,"@martinjon putting together mural squares with http://Artreachatlillstreet.org not painting per se, but wear grubbies, promises to be "
Positive,2015412334,tpeters1174,Waiting to meet up with my Husband again in July...Praying the month will go by fast! 
Positive,2053726575,edugeekuk,Time off for birthing classes: My wife and I are expecting our first baby in August  and itâs time to start at.. http://tinyurl.com/ockyap
Negative,1992327239,gillchester,Spent the day designing a logfiles online course and the first 2 learning objects...only 5 more to go 
Negative,1985310143,the_nikster,"@Frankie997 sry frankie, not funny. sad "
Negative,2016346967,technicalfault,@lexusperplexus sadly it seems the Crumpler Daily series has been discontinued! 
Negative,2193401015,violahou,reading &quot;The Guardians&quot; cause of english exam tomorrow!  sooo bored!
Positive,1967926391,evdub,LAKERS GO TO THE FINALS 
Negative,2202449436,johnambon,@totpick oh shoot! I want em. But I'm out of town 
Positive,1969991319,itsmariooh,Mix it all together and you know that its the best of both worlds! 
Positive,1469341996,far1983,@ajitmoses SNS adyar... booze + pool 
Negative,2010786371,BUMBLEBRI13,im thinking that homework will be the vain of my existence this summer 
Negative,2049891364,nicolettessweet,@saramcfly12 my printer isnt wrking atm...which is aggrivating. 
Positive,2053344630,AmyLou,@justinforeman makes working til midnight ALMOST worth it! 
Negative,2058127511,Pudliszek,"@laikas I think, I saw you at the table behind me (the last one?).  When the dancing began, we were leaving the party "
Positive,1998270714,vahata,@MyInnerCougar umm ya . Very 20 calls is excesive sweetie. Btw hello.  *waiving*
Negative,2179334582,aimzyLOLZ,my guitar just cut up my hand and arm. fucking thing. ow. 
Negative,2177813361,Trapes,"@Llubyloo Yeah am ok, had allergic reaction to plaster, skin all inflammed. Off to Drs later "
Negative,1981265988,pete0r,I have no idea how I used the internet before 1Password. I wish they'd come out with a Windows client 
Positive,2001396574,lourdes_j,Ice-T @ Prive. Sweeeetttt. LA in the morning. 
Negative,2216642925,karyncristina,I'm giving up on moisturizing my pale ass skin until its tan again.  What happened to my beautiful tan!!!! 
Positive,1694239689,yuriyvolkov,????? http://is.gd/wxMt . ??????? ???  and may the source be with you 
Positive,1558290066,jessiespitzley,Spending time with Daleele today! 
Negative,1997985809,chelseasymone,a BIG moth flew out of my backpack into my room  im not going in there
Positive,1834624386,felicityfuller,@thelane would be glad to help! sounds very interesting! 
Positive,2060258260,kelownagurl,@gchance we canadians are known for our politeness. Not that many people abuse it.  
Positive,2010527411,LilPecan,@Risa1160 That's all I do. Container planting. I can't plant them in the ground in the city. 
Positive,1969679856,figPYBFO,btw i cleaned my room  HOW NICE  &amp; 2 of my drawers  so now my room is nice &amp; tidy  YAY
Negative,2266885721,rachel_gonzales,Ahhhh man I just burned my pancake.    How does on screw up panckes?????
Negative,2241987392,ultrarun,@sasha_sash oh dear ....what's wrong  hang in there. love you!
Positive,2063619550,lydiaamccormack,morning TWITTER 
Positive,1970903379,AutumnAmes,Alliance board retreat today - planing and creativity with great people 
Positive,2015010717,sparadrap,@izo: arf les quiches. 
Positive,2050191789,CodyJoee,is excited for SCUBA classes in July! 
Positive,2176198535,bryancheung,"@sioksiok @davidfeng Haha, good point. "
Negative,2175519798,chrismirzayan,i am not supposed to be up this late its not good for me  uhhh i think? somme more studyyying! wooohooo 
Positive,1695618512,feoh,Apparently the BIG FEAR over the swine flu has passed.   No seat on the subway for me this morning 
Positive,1965259978,lalalandofloser,Its hot. I like it. Texas has a good sun. 
Negative,1974311748,Sharonyy,@FANPiRE__ http://twitpic.com/6a2rv -  you are the best freakii..dont change 
Negative,2325441931,UzumakiXNaruto,@hakumist (is too dumb to say it differently) but I'm just being honest 
Negative,1469418294,danigreglar,wake up late - check eat coco pops - check shower - check sit refreshing social networks - check cleaning and ironing -  booooo
Negative,2050510072,brianbain,"Sorry to see you go Steve Rider, rest in peace. "
Negative,2004065758,godamnarmsrace,@rose_janice I did  but sadly t is one of those ones that i left on my external at home in aust 
Positive,1979821005,emilykid,is maybe having a BBQ todaaaaay. 
Positive,1991421086,SandeepEmbar,"@adarshraju 6-4, 6-0, 6-2... 3 matches away from the crown "
Positive,1989334796,Matilda92,@HannahElise01 i jst forogt to ask you did you get my txt bout having the money for bec's party  lol
Positive,1984951157,KeLauLi,I cant belive i said i love you. this is serious 
Negative,1685775053,DestinyMarselle,@Brokenhearts_x did you watch this weeks episode? it was sad. i cried 
Positive,1995469585,taradimples,@katiachic good...glad to hear.  almost time if you know what I mean 
Negative,2283970685,jonjonnyp,Shit. Just looking at the practice problem set for this quiz. I NEED a calculator. Have to run over to main campus and buy a basic one. 
Negative,1977843778,miszcalonda,At tabu and I miss my girls 
